sample_name	sample_name_original	sample_type	collection_timestamp	country	depth_sample	description	elevation	emp500_principal_investigator	emp500_study_id	emp500_pi_study_id	emp500_title	empo_0	empo_1	empo_2	empo_3	empo_salinity	empo_v2_2	empo_v2_3a	empo_v2_3b	empo_v2_4a	empo_v2_4b	empo_4	env_biome	env_feature	env_material	env_package	geo_loc_name	host_subject_id	host_scientific_name	latitude	longitude	project_name	scientific_name
13114.thomas.19.s015	Thomas19.NP.LO.9	algae	01/12/2016 0:00	Australia	1.5	L. variegata from Nielsen Park: 11 tubes: NP_LO_9 is a cotton swab of surface, NP_LO_9_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_LO_9	Lobophora variegata	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s016	Thomas19.NP.PA.1	algae	01/12/2016 0:00	Australia	1.5	P. crassa from Nielsen Park: 11 tubes: NP_PA_1 is a cotton swab of surface, NP_PA_1_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_PA_1	Padina crassa	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s017	Thomas19.NP.PA.2	algae	01/12/2016 0:00	Australia	1.5	P. crassa from Nielsen Park: 11 tubes: NP_PA_2 is a cotton swab of surface, NP_PA_2_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_PA_2	Padina crassa	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s018	Thomas19.NP.PA.3	algae	01/12/2016 0:00	Australia	1.5	P. crassa from Nielsen Park: 11 tubes: NP_PA_3 is a cotton swab of surface, NP_PA_3_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_PA_3	Padina crassa	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s019	Thomas19.NP.SA.13	algae	01/12/2016 0:00	Australia	1.5	S. vestitum from Nielsen Park: 11 tubes: NP_SA_13 is a cotton swab of surface, NP_SA_13_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_SA_13	Sargassum vestitum	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s020	Thomas19.NP.SA.14	algae	01/12/2016 0:00	Australia	1.5	S. vestitum from Nielsen Park: 11 tubes: NP_SA_14 is a cotton swab of surface, NP_SA_14_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_SA_14	Sargassum vestitum	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s021	Thomas19.NP.SA.15	algae	01/12/2016 0:00	Australia	1.5	S. vestitum from Nielsen Park: 11 tubes: NP_SA_15 is a cotton swab of surface, NP_SA_15_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_SA_15	Sargassum vestitum	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s022	Thomas19.NP.SL.16	algae	01/12/2016 0:00	Australia	1.5	S. linearifolium from Nielsen Park: 11 tubes: NP_SL_16 is a cotton swab of surface, NP_SL_16_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_SL_16	Sargassum linearifolium	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s023	Thomas19.NP.SL.17	algae	01/12/2016 0:00	Australia	1.5	S. linearifolium from Nielsen Park: 11 tubes: NP_SL_17 is a cotton swab of surface, NP_SL_17_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_SL_17	Sargassum linearifolium	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s024	Thomas19.NP.SL.18	algae	01/12/2016 0:00	Australia	1.5	S. linearifolium from Nielsen Park: 11 tubes: NP_SL_18 is a cotton swab of surface, NP_SL_18_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_SL_18	Sargassum linearifolium	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s025	Thomas19.PB.H1	algae	1/14/16 0:00	Australia	1.5	Healthy P. comosa from Palm Beach: 11 tubes: PB_H1 is a cotton swab of surface, PB_H1_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	kelp forest	organic material	host-associated	Australia:New South Wales:Sydney:Palm Beach	PB_H1	Phyllospora comosa	-33.5995	151.3282	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s026	Thomas19.PB.S1	algae	1/14/16 0:00	Australia	1.5	Stipe-rot infected P. comosa from Palm Beach: 11 tubes: PB_S1 is a cotton swab of surface, PB_S1_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	kelp forest	organic material	host-associated	Australia:New South Wales:Sydney:Palm Beach	PB_S1	Phyllospora comosa	-33.5995	151.3282	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s027	Thomas19.BH.H1tis	algae	1/13/16 0:00	Australia	1.5	Healthy P. comosa from Bonny Hills: 11 tubes: BH_H1 is a cotton swab of surface, BH_H1_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	kelp forest	organic material	host-associated	Australia:New South Wales:Port Macquarie-Hastings Council	BH_H1	Phyllospora comosa	-31.5946	152.8433	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s028	Thomas19.BH.S1tis	algae	1/13/16 0:00	Australia	1.5	Stipe-rot infected P. comosa from Bonny Hills: 11 tubes: BH_S1 is a cotton swab of surface, BH_S1_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	kelp forest	organic material	host-associated	Australia:New South Wales:Port Macquarie-Hastings Council	BH_S1	Phyllospora comosa	-31.5946	152.8433	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s029	Thomas19.C.H1tis	algae	1/14/16 0:00	Australia	1.5	Healthy P. comosa from Cronulla: 11 tubes: C_H1 is a cotton swab of surface, C_H1_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	kelp forest	organic material	host-associated	Australia:New South Wales:Sydney:Sutherland Shire	C_H1	Phyllospora comosa	-34.0565	151.1567	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s030	Thomas19.C.S1tis	algae	1/14/16 0:00	Australia	1.5	Stipe-rot infected P. comosa from Cronulla: 11 tubes: C_S1 is a cotton swab of surface, C_S1_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	kelp forest	organic material	host-associated	Australia:New South Wales:Sydney:Sutherland Shire	C_S1	Phyllospora comosa	-34.0565	151.1567	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s031	Thomas19.DH.H1tis	algae	1/13/16 0:00	Australia	1.5	Healthy P. comosa from Diamond Head: 11 tubes: DH_H1 is a cotton swab of surface, DH_H1_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	kelp forest	organic material	host-associated	Australia:New South Wales:Port Macquarie-Hastings Council	DH_H1	Phyllospora comosa	-31.717	152.7979	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s032	Thomas19.DH.S1tis	algae	1/13/16 0:00	Australia	1.5	Stipe-rot infected P. comosa from Diamond Head 11 tubes: DH_S1 is a cotton swab of surface, DH_S1_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	kelp forest	organic material	host-associated	Australia:New South Wales:Port Macquarie-Hastings Council	DH_S1	Phyllospora comosa	-31.717	152.7979	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s033	Thomas19.NP.DI.4tis	algae	01/12/2016 0:00	Australia	1.5	D. marginatus from Nielsen Park: 11 tubes: NP_DI_4 is a cotton swab of surface, NP_DI_4_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_DI_4	Dilophus marginatus	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s034	Thomas19.NP.DI.5tis	algae	01/12/2016 0:00	Australia	1.5	D. marginatus from Nielsen Park: 11 tubes: NP_DI_5 is a cotton swab of surface, NP_DI_5_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_DI_5	Dilophus marginatus	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s035	Thomas19.NP.DI.6tis	algae	01/12/2016 0:00	Australia	1.5	D. marginatus from Nielsen Park: 11 tubes: NP_DI_6 is a cotton swab of surface, NP_DI_6_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_DI_6	Dilophus marginatus	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s036	Thomas19.NP.LO.7tis	algae	01/12/2016 0:00	Australia	1.5	L. variegata from Nielsen Park: 11 tubes: NP_LO_7 is a cotton swab of surface, NP_LO_7_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_LO_7	Lobophora variegata	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s037	Thomas19.NP.LO.8tis	algae	01/12/2016 0:00	Australia	1.5	L. variegata from Nielsen Park: 11 tubes: NP_LO_8 is a cotton swab of surface, NP_LO_8_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_LO_8	Lobophora variegata	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s038	Thomas19.NP.LO.9tis	algae	01/12/2016 0:00	Australia	1.5	L. variegata from Nielsen Park: 11 tubes: NP_LO_9 is a cotton swab of surface, NP_LO_9_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_LO_9	Lobophora variegata	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s039	Thomas19.NP.PA.1tis	algae	01/12/2016 0:00	Australia	1.5	P. crassa from Nielsen Park: 11 tubes: NP_PA_1 is a cotton swab of surface, NP_PA_1_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_PA_1	Padina crassa	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s040	Thomas19.NP.PA.2tis	algae	01/12/2016 0:00	Australia	1.5	P. crassa from Nielsen Park: 11 tubes: NP_PA_2 is a cotton swab of surface, NP_PA_2_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_PA_2	Padina crassa	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s041	Thomas19.NP.PA.3tis	algae	01/12/2016 0:00	Australia	1.5	P. crassa from Nielsen Park: 11 tubes: NP_PA_3 is a cotton swab of surface, NP_PA_3_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_PA_3	Padina crassa	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
